run	case	phase	nanos	alloc_count	alloc_bytes
0	linear/64/base	ir	154492	3028	242734
0	linear/64/base	cfg	118194	0	0
0	linear/64/base	emission_exclusive	3908572	141069	2706647
0	linear/64/base	serialization	1667133	12095	343963
0	linear/64/base	combined	5851908	156192	3293344
0	linear/64/light	ir	140145	3435	260912
0	linear/64/light	cfg	90952	0	0
0	linear/64/light	emission_exclusive	4082110	156996	2919214
0	linear/64/light	serialization	1657285	12095	343579
0	linear/64/light	combined	5970602	172526	3523705
0	linear/64/heavy	ir	487953	9642	918801
0	linear/64/heavy	cfg	92295	0	0
0	linear/64/heavy	emission_exclusive	11907670	327679	8558383
0	linear/64/heavy	serialization	6304022	12097	1170021
0	linear/64/heavy	combined	18792151	349418	10647205
0	linear/256/base	ir	660549	12105	976591
0	linear/256/base	cfg	1369310	0	0
0	linear/256/base	emission_exclusive	14981153	558915	13984968
0	linear/256/base	serialization	6778871	47425	1348585
0	linear/256/base	combined	23790054	618445	16310144
0	linear/256/light	ir	740540	13726	1047185
0	linear/256/light	cfg	1077427	0	0
0	linear/256/light	emission_exclusive	16103066	623473	14855098
0	linear/256/light	serialization	6749144	47425	1347145
0	linear/256/light	combined	24670349	684624	17249428
0	linear/256/heavy	ir	2833940	38558	3680178
0	linear/256/heavy	cfg	1135217	0	0
0	linear/256/heavy	emission_exclusive	46574556	1302586	37372958
0	linear/256/heavy	serialization	24748937	47427	4652979
0	linear/256/heavy	combined	75292810	1388571	45706115
0	linear/1024/base	ir	6127208	48407	3919512
0	linear/1024/base	cfg	23314303	0	0
0	linear/1024/base	emission_exclusive	59727583	2230202	107798138
0	linear/1024/base	serialization	27120472	188739	5367391
0	linear/1024/base	combined	116289866	2467348	117085041
0	linear/1024/light	ir	7554177	54892	4202074
0	linear/1024/light	cfg	21987375	0	0
0	linear/1024/light	emission_exclusive	63729730	2489279	111299748
0	linear/1024/light	serialization	26860030	188739	5361727
0	linear/1024/light	combined	120131493	2732910	120863549
0	linear/1024/heavy	ir	26947325	154220	14733947
0	linear/1024/heavy	cfg	21560848	0	0
0	linear/1024/heavy	emission_exclusive	185261341	5202248	201349413
0	linear/1024/heavy	serialization	98263043	188741	18585129
0	linear/1024/heavy	combined	332032948	5545209	234668489
0	diamond-chain/64/base	ir	126961	3034	243989
0	diamond-chain/64/base	cfg	108255	0	0
0	diamond-chain/64/base	emission_exclusive	5601654	231493	4065232
0	diamond-chain/64/base	serialization	1991657	17983	375113
0	diamond-chain/64/base	combined	7828677	252510	4684334
0	diamond-chain/64/light	ir	142730	3441	262167
0	diamond-chain/64/light	cfg	106191	0	0
0	diamond-chain/64/light	emission_exclusive	5960042	250831	4334968
0	diamond-chain/64/light	serialization	1954847	17983	374729
0	diamond-chain/64/light	combined	8163930	272255	4971864
0	diamond-chain/64/heavy	ir	391690	9648	920056
0	diamond-chain/64/heavy	cfg	103886	0	0
0	diamond-chain/64/heavy	emission_exclusive	15600325	508346	11500785
0	diamond-chain/64/heavy	serialization	6388903	17985	1201171
0	diamond-chain/64/heavy	combined	22484945	535979	13622012
0	diamond-chain/256/base	ir	678423	12115	981974
0	diamond-chain/256/base	cfg	1237330	0	0
0	diamond-chain/256/base	emission_exclusive	21942349	918895	19024508
0	diamond-chain/256/base	serialization	7828055	70977	1473143
0	diamond-chain/256/base	combined	31686308	1001987	21479625
0	diamond-chain/256/light	ir	771649	13736	1052568
0	diamond-chain/256/light	cfg	1217322	0	0
0	diamond-chain/256/light	emission_exclusive	23648726	997534	20129071
0	diamond-chain/256/light	serialization	7835108	70977	1471703
0	diamond-chain/256/light	combined	33472966	1082247	22653342
0	diamond-chain/256/heavy	ir	2345887	38568	3685561
0	diamond-chain/256/heavy	cfg	1212794	0	0
0	diamond-chain/256/heavy	emission_exclusive	62578764	2025943	48781659
0	diamond-chain/256/heavy	serialization	25347238	70979	4777537
0	diamond-chain/256/heavy	combined	91484854	2135490	57244757
0	diamond-chain/1024/base	ir	6017471	48421	3941407
0	diamond-chain/1024/base	cfg	21417556	0	0
0	diamond-chain/1024/base	emission_exclusive	89108169	3669904	122056666
